#Dirchilet BC  (from /Users/houben/phd/python/scripts/ogs5py/setup/1015_reali_14_stor_0.01_rech_whitenoise/transect_GROUNDWATER_FLOW_BC_ST.asc.bc file) 
#Total BC nodes  31
#Node index, name, x, y, z,   value: 
30566  HEAD 5.360000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30567  HEAD 5.370000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30568  HEAD 5.380000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30569  HEAD 5.390000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30570  HEAD 5.400000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30571  HEAD 5.410000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30572  HEAD 5.420000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30573  HEAD 5.430000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30574  HEAD 5.440000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30575  HEAD 5.450000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30576  HEAD 5.460000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30577  HEAD 5.470000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30578  HEAD 5.480000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30579  HEAD 5.490000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30580  HEAD 5.500000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30581  HEAD 5.510000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30582  HEAD 5.520000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30583  HEAD 5.530000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30584  HEAD 5.540000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30585  HEAD 5.550000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30586  HEAD 5.560000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30587  HEAD 5.570000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30588  HEAD 5.580000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30589  HEAD 5.590000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30590  HEAD 5.600000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30591  HEAD 5.610000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30592  HEAD 5.620000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30593  HEAD 5.630000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30594  HEAD 5.640000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30595  HEAD 5.650000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30596  HEAD 5.660000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30597  HEAD 5.670000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30598  HEAD 5.680000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30599  HEAD 5.690000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30600  HEAD 5.700000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30601  HEAD 5.710000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30602  HEAD 5.720000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30603  HEAD 5.730000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30604  HEAD 5.740000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30605  HEAD 5.750000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30606  HEAD 5.760000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30607  HEAD 5.770000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30608  HEAD 5.780000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30609  HEAD 5.790000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30610  HEAD 5.800000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30611  HEAD 5.810000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30612  HEAD 5.820000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30613  HEAD 5.830000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30614  HEAD 5.840000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30615  HEAD 5.850000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30616  HEAD 5.860000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30617  HEAD 5.870000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30618  HEAD 5.880000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30619  HEAD 5.890000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30620  HEAD 5.900000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30621  HEAD 5.910000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30622  HEAD 5.920000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30623  HEAD 5.930000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30624  HEAD 5.940000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30625  HEAD 5.950000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30626  HEAD 5.960000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30627  HEAD 5.970000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30628  HEAD 5.980000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30629  HEAD 5.990000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30630  HEAD 6.000000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30631  HEAD 6.010000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30632  HEAD 6.020000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30633  HEAD 6.030000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30634  HEAD 6.040000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30635  HEAD 6.050000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30636  HEAD 6.060000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30637  HEAD 6.070000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30638  HEAD 6.080000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30639  HEAD 6.090000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30640  HEAD 6.100000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30641  HEAD 6.110000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30642  HEAD 6.120000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30643  HEAD 6.130000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30644  HEAD 6.140000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30645  HEAD 6.150000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30646  HEAD 6.160000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30647  HEAD 6.170000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30648  HEAD 6.180000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30649  HEAD 6.190000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30650  HEAD 6.200000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30651  HEAD 6.210000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30652  HEAD 6.220000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30653  HEAD 6.230000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30654  HEAD 6.240000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30655  HEAD 6.250000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30656  HEAD 6.260000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30657  HEAD 6.270000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30658  HEAD 6.280000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30659  HEAD 6.290000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30660  HEAD 6.300000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30661  HEAD 6.310000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30662  HEAD 6.320000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30663  HEAD 6.330000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30664  HEAD 6.340000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30665  HEAD 6.350000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30666  HEAD 6.360000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30667  HEAD 6.370000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30668  HEAD 6.380000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30669  HEAD 6.390000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30670  HEAD 6.400000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30671  HEAD 6.410000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30672  HEAD 6.420000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30673  HEAD 6.430000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30674  HEAD 6.440000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30675  HEAD 6.450000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30676  HEAD 6.460000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30677  HEAD 6.470000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30678  HEAD 6.480000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30679  HEAD 6.490000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30680  HEAD 6.500000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30681  HEAD 6.510000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30682  HEAD 6.520000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30683  HEAD 6.530000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30684  HEAD 6.540000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30685  HEAD 6.550000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30686  HEAD 6.560000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30687  HEAD 6.570000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30688  HEAD 6.580000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30689  HEAD 6.590000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30690  HEAD 6.600000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30691  HEAD 6.610000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30692  HEAD 6.620000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30693  HEAD 6.630000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30694  HEAD 6.640000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30695  HEAD 6.650000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30696  HEAD 6.660000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30697  HEAD 6.670000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30698  HEAD 6.680000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30699  HEAD 6.690000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30700  HEAD 6.700000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30701  HEAD 6.710000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30702  HEAD 6.720000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30703  HEAD 6.730000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30704  HEAD 6.740000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30705  HEAD 6.750000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30706  HEAD 6.760000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30707  HEAD 6.770000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30708  HEAD 6.780000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30709  HEAD 6.790000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30710  HEAD 6.800000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30711  HEAD 6.810000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30712  HEAD 6.820000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30713  HEAD 6.830000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30714  HEAD 6.840000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30715  HEAD 6.850000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30716  HEAD 6.860000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30717  HEAD 6.870000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30718  HEAD 6.880000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30719  HEAD 6.890000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30720  HEAD 6.900000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30721  HEAD 6.910000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30722  HEAD 6.920000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30723  HEAD 6.930000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30724  HEAD 6.940000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30725  HEAD 6.950000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30726  HEAD 6.960000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30727  HEAD 6.970000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30728  HEAD 6.980000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30729  HEAD 6.990000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30730  HEAD 7.000000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30731  HEAD 7.010000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30732  HEAD 7.020000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30733  HEAD 7.030000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30734  HEAD 7.040000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30735  HEAD 7.050000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30736  HEAD 7.060000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30737  HEAD 7.070000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30738  HEAD 7.080000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30739  HEAD 7.090000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30740  HEAD 7.100000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30741  HEAD 7.110000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30742  HEAD 7.120000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30743  HEAD 7.130000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30744  HEAD 7.140000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30745  HEAD 7.150000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30746  HEAD 7.160000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30747  HEAD 7.170000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30748  HEAD 7.180000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30749  HEAD 7.190000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30750  HEAD 7.200000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30751  HEAD 7.210000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30752  HEAD 7.220000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30753  HEAD 7.230000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30754  HEAD 7.240000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30755  HEAD 7.250000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30756  HEAD 7.260000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30757  HEAD 7.270000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30758  HEAD 7.280000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30759  HEAD 7.290000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30760  HEAD 7.300000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30761  HEAD 7.310000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30762  HEAD 7.320000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30763  HEAD 7.330000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30764  HEAD 7.340000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30765  HEAD 7.350000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30766  HEAD 7.360000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30767  HEAD 7.370000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30768  HEAD 7.380000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30769  HEAD 7.390000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30770  HEAD 7.400000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30771  HEAD 7.410000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30772  HEAD 7.420000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30773  HEAD 7.430000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30774  HEAD 7.440000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30775  HEAD 7.450000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30776  HEAD 7.460000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30777  HEAD 7.470000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30778  HEAD 7.480000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30779  HEAD 7.490000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30780  HEAD 7.500000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30781  HEAD 7.510000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30782  HEAD 7.520000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30783  HEAD 7.530000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30784  HEAD 7.540000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30785  HEAD 7.550000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30786  HEAD 7.560000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30787  HEAD 7.570000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30788  HEAD 7.580000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30789  HEAD 7.590000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30790  HEAD 7.600000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30791  HEAD 7.610000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30792  HEAD 7.620000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30793  HEAD 7.630000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30794  HEAD 7.640000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30795  HEAD 7.650000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30796  HEAD 7.660000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30797  HEAD 7.670000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30798  HEAD 7.680000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30799  HEAD 7.690000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30800  HEAD 7.700000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30801  HEAD 7.710000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30802  HEAD 7.720000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30803  HEAD 7.730000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30804  HEAD 7.740000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30805  HEAD 7.750000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30806  HEAD 7.760000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30807  HEAD 7.770000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30808  HEAD 7.780000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30809  HEAD 7.790000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30810  HEAD 7.800000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30811  HEAD 7.810000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30812  HEAD 7.820000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30813  HEAD 7.830000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30814  HEAD 7.840000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30815  HEAD 7.850000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30816  HEAD 7.860000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30817  HEAD 7.870000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30818  HEAD 7.880000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30819  HEAD 7.890000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30820  HEAD 7.900000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30821  HEAD 7.910000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30822  HEAD 7.920000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30823  HEAD 7.930000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30824  HEAD 7.940000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30825  HEAD 7.950000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30826  HEAD 7.960000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30827  HEAD 7.970000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30828  HEAD 7.980000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30829  HEAD 7.990000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30830  HEAD 8.000000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30831  HEAD 8.010000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30832  HEAD 8.020000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30833  HEAD 8.030000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30834  HEAD 8.040000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30835  HEAD 8.050000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30836  HEAD 8.060000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30837  HEAD 8.070000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30838  HEAD 8.080000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30839  HEAD 8.090000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30840  HEAD 8.100000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30841  HEAD 8.110000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30842  HEAD 8.120000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30843  HEAD 8.130000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30844  HEAD 8.140000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30845  HEAD 8.150000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30846  HEAD 8.160000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30847  HEAD 8.170000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30848  HEAD 8.180000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30849  HEAD 8.190000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30850  HEAD 8.200000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30851  HEAD 8.210000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30852  HEAD 8.220000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30853  HEAD 8.230000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30854  HEAD 8.240000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
